frame_number,monkey_ID,monkey_name,monkey_id_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
163,0,Elm,0.7310,1642.5,240.9,1895.5,513.7,0.9435,1665.46,347.71,0.0000,1691.59,340.24,0.0000,1676.12,326.38,0.0000,1741.18,334.38,0.0000,1701.72,271.46,0.0000,1776.37,350.37,0.0000,1784.37,280.52,0.0000,1716.65,400.49,0.0000,1728.91,314.65,0.0000,1632.40,384.50,0.0000,1686.79,269.33,0.0000,1703.85,472.48,0.0000,1778.50,512.47,0.0000,1647.33,434.09,0.0000,1632.40,439.42,0.0000,1632.40,445.28,0.0000,1632.40,512.47,0.0000
164,0,Elm,0.7311,1434.6,135.5,1798.2,507.2,0.9308,1429.64,135.00,0.0000,1760.95,214.92,0.0000,1429.64,135.00,0.0000,1800.91,188.77,0.0000,1707.91,159.70,0.0000,1700.65,241.08,0.0000,1429.64,135.00,0.0000,1701.38,262.88,0.0000,1577.86,289.03,0.0000,1752.96,284.67,0.0000,1429.64,135.00,0.0000,1590.94,368.95,0.0000,1429.64,135.00,0.0000,1635.26,339.16,0.0000,1429.64,135.00,0.0000,1582.22,402.38,0.0000,1429.64,135.00,0.0000
164,0,Elm,0.7310,1642.8,238.5,1894.5,512.9,0.9433,1667.15,348.78,0.0000,1691.23,345.03,0.0000,1679.46,324.70,0.0000,1739.93,334.86,0.0000,1700.87,261.55,0.0000,1779.54,350.38,0.0000,1799.87,287.23,0.0000,1715.85,399.62,0.0000,1728.16,399.62,0.0000,1631.30,377.68,0.0000,1691.23,238.00,0.0000,1703.01,511.46,0.0000,1777.93,511.46,0.0000,1643.07,432.26,0.0000,1631.30,438.15,0.0000,1631.30,511.46,0.0000,1631.30,511.46,0.0000
165,0,Elm,0.7311,1434.0,136.6,1798.3,507.5,0.9316,1430.10,136.00,0.0000,1761.25,215.71,0.0000,1430.10,136.00,0.0000,1800.38,181.65,0.0000,1707.63,159.91,0.0000,1690.96,241.79,0.0000,1430.10,136.00,0.0000,1690.24,264.26,0.0000,1577.20,289.62,0.0000,1751.83,267.15,0.0000,1430.10,136.00,0.0000,1590.96,354.11,0.0000,1430.10,136.00,0.0000,1634.44,339.62,0.0000,1430.10,136.00,0.0000,1582.99,402.66,0.0000,1430.10,136.00,0.0000
165,0,Elm,0.7311,1643.4,242.1,1895.8,513.5,0.9461,1665.76,348.39,0.0000,1692.22,341.51,0.0000,1676.35,327.75,0.0000,1740.92,336.21,0.0000,1701.75,265.82,0.0000,1776.38,343.62,0.0000,1784.85,282.23,0.0000,1717.10,400.79,0.0000,1729.80,316.10,0.0000,1633.47,391.79,0.0000,1692.75,259.47,0.0000,1715.51,473.30,0.0000,1778.50,512.47,0.0000,1648.29,434.13,0.0000,1633.47,439.96,0.0000,1633.47,445.78,0.0000,1633.47,512.47,0.0000
166,0,Elm,0.7311,1433.9,135.7,1798.8,507.5,0.9326,1430.09,135.00,0.0000,1767.95,214.92,0.0000,1430.09,135.00,0.0000,1801.37,180.77,0.0000,1707.64,159.70,0.0000,1692.38,252.70,0.0000,1430.09,135.00,0.0000,1690.93,289.03,0.0000,1577.59,288.30,0.0000,1725.80,285.40,0.0000,1430.09,135.00,0.0000,1582.67,368.95,0.0000,1430.09,135.00,0.0000,1634.98,339.16,0.0000,1430.09,135.00,0.0000,1583.40,402.38,0.0000,1430.09,135.00,0.0000
166,0,Elm,0.7310,1643.4,241.3,1895.9,513.5,0.9456,1666.91,349.91,0.0000,1691.88,340.88,0.0000,1676.47,327.06,0.0000,1740.75,335.03,0.0000,1701.97,271.81,0.0000,1776.88,343.00,0.0000,1785.38,281.91,0.0000,1717.38,400.38,0.0000,1730.12,315.38,0.0000,1633.44,391.34,0.0000,1692.94,270.22,0.0000,1704.62,473.69,0.0000,1778.47,512.47,0.0000,1648.31,433.31,0.0000,1633.44,433.31,0.0000,1633.44,445.53,0.0000,1633.44,512.47,0.0000
167,0,Elm,0.7311,1434.0,134.7,1799.6,507.4,0.9310,1429.63,134.00,0.0000,1762.56,210.49,0.0000,1429.63,134.00,0.0000,1801.90,179.17,0.0000,1708.65,158.77,0.0000,1692.62,241.09,0.0000,1429.63,134.00,0.0000,1691.17,288.45,0.0000,1578.25,287.72,0.0000,1724.68,299.37,0.0000,1429.63,134.00,0.0000,1582.62,368.58,0.0000,1429.63,134.00,0.0000,1635.07,338.71,0.0000,1429.63,134.00,0.0000,1583.35,407.92,0.0000,1429.63,134.00,0.0000
167,0,Elm,0.7310,1643.5,241.7,1895.8,513.2,0.9451,1666.91,347.78,0.0000,1691.88,340.88,0.0000,1675.94,326.53,0.0000,1741.28,333.44,0.0000,1702.50,272.34,0.0000,1780.59,343.00,0.0000,1785.38,281.38,0.0000,1717.38,400.38,0.0000,1730.12,321.75,0.0000,1633.44,387.09,0.0000,1692.41,270.75,0.0000,1704.62,472.62,0.0000,1779.00,512.47,0.0000,1648.31,433.31,0.0000,1633.44,439.16,0.0000,1633.44,445.53,0.0000,1633.44,512.47,0.0000
168,0,Elm,0.7311,1433.4,130.7,1800.4,508.2,0.9325,1427.09,130.00,0.0000,1764.49,204.57,0.0000,1427.09,130.00,0.0000,1804.36,130.00,0.0000,1709.12,155.10,0.0000,1692.88,238.53,0.0000,1427.09,130.00,0.0000,1691.40,286.52,0.0000,1579.92,285.04,0.0000,1727.57,297.59,0.0000,1427.09,130.00,0.0000,1568.84,352.22,0.0000,1427.09,130.00,0.0000,1630.12,331.55,0.0000,1427.09,130.00,0.0000,1582.87,407.59,0.0000,1427.09,130.00,0.0000
168,0,Elm,0.7310,1642.9,239.4,1896.3,513.8,0.9437,1667.15,346.57,0.0000,1691.77,339.07,0.0000,1676.79,325.70,0.0000,1740.47,332.12,0.0000,1701.94,270.04,0.0000,1780.61,335.86,0.0000,1785.42,283.42,0.0000,1717.46,400.08,0.0000,1729.23,283.95,0.0000,1632.37,378.14,0.0000,1685.88,283.95,0.0000,1727.09,472.86,0.0000,1779.00,512.46,0.0000,1654.31,433.26,0.0000,1632.37,432.19,0.0000,1632.37,445.04,0.0000,1632.37,512.46,0.0000
169,0,Elm,0.7311,1433.9,126.2,1807.2,506.7,0.9357,1430.03,126.00,0.0000,1769.21,197.99,0.0000,1430.03,126.00,0.0000,1809.29,126.00,0.0000,1714.29,150.49,0.0000,1697.22,217.29,0.0000,1430.03,126.00,0.0000,1681.63,295.22,0.0000,1594.80,275.18,0.0000,1724.68,319.71,0.0000,1698.70,262.56,0.0000,1527.26,350.14,0.0000,1487.92,341.98,0.0000,1633.39,327.88,0.0000,1430.03,126.00,0.0000,1585.89,403.58,0.0000,1430.03,126.00,0.0000
169,0,Elm,0.7308,1642.0,240.0,1894.1,513.2,0.9382,1667.69,346.03,0.0000,1691.23,340.14,0.0000,1679.46,324.09,0.0000,1738.86,331.58,0.0000,1700.87,270.57,0.0000,1758.66,341.21,0.0000,1784.35,283.95,0.0000,1631.30,239.00,0.0000,1785.96,239.00,0.0000,1631.30,378.68,0.0000,1690.70,239.00,0.0000,1759.73,472.86,0.0000,1785.96,512.46,0.0000,1653.24,428.45,0.0000,1631.30,434.33,0.0000,1631.30,512.46,0.0000,1631.30,512.46,0.0000
170,0,Elm,0.7311,1434.5,129.2,1806.6,505.6,0.9348,1432.53,129.00,0.0000,1768.14,203.17,0.0000,1432.53,129.00,0.0000,1807.80,129.00,0.0000,1714.53,153.97,0.0000,1693.97,256.05,0.0000,1432.53,129.00,0.0000,1681.48,258.25,0.0000,1584.55,276.61,0.0000,1731.42,275.88,0.0000,1432.53,129.00,0.0000,1528.73,350.78,0.0000,1432.53,129.00,0.0000,1634.48,328.75,0.0000,1432.53,129.00,0.0000,1586.75,400.72,0.0000,1432.53,129.00,0.0000
170,0,Elm,0.7310,1643.8,239.1,1895.8,513.1,0.9429,1664.41,346.57,0.0000,1691.16,338.54,0.0000,1674.57,325.16,0.0000,1745.21,334.79,0.0000,1699.73,271.64,0.0000,1771.97,341.21,0.0000,1801.41,292.52,0.0000,1716.85,400.08,0.0000,1729.70,400.62,0.0000,1632.30,384.03,0.0000,1691.70,271.11,0.0000,1744.68,465.37,0.0000,1778.93,512.46,0.0000,1647.28,433.26,0.0000,1632.30,439.15,0.0000,1632.30,512.46,0.0000,1632.30,512.46,0.0000
171,0,Elm,0.7311,1434.8,129.6,1807.0,506.1,0.9333,1431.05,129.00,0.0000,1767.56,204.11,0.0000,1431.05,129.00,0.0000,1807.32,153.30,0.0000,1713.07,155.51,0.0000,1695.40,256.38,0.0000,1431.05,129.00,0.0000,1689.51,259.33,0.0000,1584.21,277.00,0.0000,1730.00,276.27,0.0000,1694.66,269.64,0.0000,1527.51,350.63,0.0000,1431.05,129.00,0.0000,1633.54,335.91,0.0000,1431.05,129.00,0.0000,1586.42,401.44,0.0000,1431.05,129.00,0.0000
171,0,Elm,0.7310,1643.5,240.5,1895.4,513.4,0.9423,1666.46,346.64,0.0000,1700.59,339.18,0.0000,1676.59,324.25,0.0000,1745.38,332.78,0.0000,1699.52,271.99,0.0000,1772.04,341.84,0.0000,1800.83,289.05,0.0000,1716.58,400.49,0.0000,1733.11,402.63,0.0000,1632.34,379.17,0.0000,1692.05,271.99,0.0000,1726.71,462.88,0.0000,1778.43,512.47,0.0000,1647.27,432.49,0.0000,1632.34,439.42,0.0000,1632.34,512.47,0.0000,1632.34,512.47,0.0000
172,0,Elm,0.7311,1435.2,130.5,1803.9,505.8,0.9324,1432.07,130.00,0.0000,1766.05,205.44,0.0000,1432.07,130.00,0.0000,1806.34,130.00,0.0000,1712.59,154.17,0.0000,1695.01,255.98,0.0000,1432.07,130.00,0.0000,1694.28,284.54,0.0000,1582.95,277.22,0.0000,1730.17,280.88,0.0000,1432.07,130.00,0.0000,1528.02,351.19,0.0000,1432.07,130.00,0.0000,1633.49,329.95,0.0000,1432.07,130.00,0.0000,1586.61,403.93,0.0000,1432.07,130.00,0.0000
172,0,Elm,0.7310,1644.1,241.3,1895.6,513.2,0.9386,1666.84,347.25,0.0000,1700.84,335.03,0.0000,1675.88,324.41,0.0000,1746.00,329.72,0.0000,1700.31,272.34,0.0000,1772.56,336.62,0.0000,1801.25,289.88,0.0000,1633.38,241.00,0.0000,1733.78,403.03,0.0000,1633.38,387.09,0.0000,1693.41,270.22,0.0000,1715.72,465.72,0.0000,1778.94,512.47,0.0000,1648.25,429.06,0.0000,1633.38,439.69,0.0000,1633.38,512.47,0.0000,1633.38,512.47,0.0000
173,0,Elm,0.7311,1434.9,131.6,1801.2,506.0,0.9315,1431.08,131.00,0.0000,1764.90,208.43,0.0000,1431.08,131.00,0.0000,1804.35,177.02,0.0000,1713.04,155.11,0.0000,1694.05,238.38,0.0000,1431.08,131.00,0.0000,1692.59,285.86,0.0000,1583.02,281.48,0.0000,1727.65,286.59,0.0000,1431.08,131.00,0.0000,1526.77,350.87,0.0000,1431.08,131.00,0.0000,1631.96,330.42,0.0000,1431.08,131.00,0.0000,1585.21,399.81,0.0000,1431.08,131.00,0.0000
173,0,Elm,0.7310,1644.0,240.9,1896.5,513.1,0.9445,1664.86,347.17,0.0000,1692.59,334.38,0.0000,1675.53,324.25,0.0000,1746.44,334.91,0.0000,1767.24,271.99,0.0000,1781.10,336.51,0.0000,1801.36,289.05,0.0000,1633.40,240.00,0.0000,1730.45,402.63,0.0000,1633.40,385.03,0.0000,1687.79,279.46,0.0000,1716.58,462.88,0.0000,1779.50,512.47,0.0000,1655.26,433.55,0.0000,1633.40,439.42,0.0000,1633.40,512.47,0.0000,1633.40,512.47,0.0000
174,0,Elm,0.7311,1435.5,132.5,1801.2,506.6,0.9330,1430.62,132.00,0.0000,1764.44,211.62,0.0000,1430.62,132.00,0.0000,1803.89,132.00,0.0000,1712.58,156.84,0.0000,1693.59,239.38,0.0000,1430.62,132.00,0.0000,1692.12,286.86,0.0000,1592.78,285.40,0.0000,1727.19,298.55,0.0000,1430.62,132.00,0.0000,1570.87,352.60,0.0000,1430.62,132.00,0.0000,1630.77,337.26,0.0000,1430.62,132.00,0.0000,1584.02,406.66,0.0000,1430.62,132.00,0.0000
174,0,Elm,0.7311,1638.5,241.3,1895.0,514.4,0.9407,1666.26,347.11,0.0000,1689.19,340.18,0.0000,1677.46,324.18,0.0000,1736.64,329.51,0.0000,1727.58,241.00,0.0000,1763.30,334.31,0.0000,1781.96,279.92,0.0000,1629.47,241.00,0.0000,1726.51,402.03,0.0000,1629.47,379.10,0.0000,1676.92,241.00,0.0000,1728.11,463.88,0.0000,1775.57,513.47,0.0000,1651.33,434.55,0.0000,1629.47,440.42,0.0000,1629.47,513.47,0.0000,1629.47,513.47,0.0000
175,0,Elm,0.7311,1435.3,133.4,1805.8,505.9,0.9330,1433.55,133.00,0.0000,1771.40,213.65,0.0000,1433.55,133.00,0.0000,1804.82,186.77,0.0000,1713.27,157.70,0.0000,1695.11,259.42,0.0000,1433.55,133.00,0.0000,1693.66,287.03,0.0000,1583.95,287.03,0.0000,1721.27,305.92,0.0000,1693.66,271.05,0.0000,1528.73,352.42,0.0000,1433.55,133.00,0.0000,1633.35,337.16,0.0000,1433.55,133.00,0.0000,1586.85,405.46,0.0000,1433.55,133.00,0.0000
175,0,Elm,0.7310,1642.1,238.9,1894.6,513.5,0.9411,1663.48,348.64,0.0000,1690.34,344.88,0.0000,1674.23,325.01,0.0000,1738.68,333.07,0.0000,1700.01,270.23,0.0000,1770.37,335.22,0.0000,1799.91,287.41,0.0000,1630.18,238.00,0.0000,1727.40,402.89,0.0000,1630.18,383.56,0.0000,1672.08,278.28,0.0000,1742.98,462.51,0.0000,1777.35,512.46,0.0000,1652.21,433.51,0.0000,1630.18,438.88,0.0000,1630.18,512.46,0.0000,1630.18,512.46,0.0000
176,0,Elm,0.7311,1435.1,134.6,1802.6,505.3,0.9331,1433.55,134.00,0.0000,1771.22,214.43,0.0000,1433.55,134.00,0.0000,1803.83,179.65,0.0000,1713.97,160.09,0.0000,1691.51,178.20,0.0000,1433.55,134.00,0.0000,1693.69,261.53,0.0000,1583.54,287.62,0.0000,1756.00,273.12,0.0000,1692.96,272.40,0.0000,1528.47,352.11,0.0000,1433.55,134.00,0.0000,1632.82,331.82,0.0000,1433.55,134.00,0.0000,1586.44,405.73,0.0000,1433.55,134.00,0.0000
176,0,Elm,0.7310,1642.9,240.9,1894.5,513.2,0.9454,1664.39,349.84,0.0000,1690.52,340.24,0.0000,1675.06,326.38,0.0000,1744.38,335.98,0.0000,1697.99,264.53,0.0000,1779.03,322.65,0.0000,1799.83,289.05,0.0000,1631.34,240.00,0.0000,1728.38,401.03,0.0000,1631.34,385.03,0.0000,1672.93,369.04,0.0000,1725.71,465.54,0.0000,1777.43,512.47,0.0000,1653.20,433.02,0.0000,1631.34,439.42,0.0000,1631.34,512.47,0.0000,1631.34,512.47,0.0000
177,0,Elm,0.7311,1435.2,134.4,1801.8,505.6,0.9309,1432.10,134.00,0.0000,1769.77,213.71,0.0000,1432.10,134.00,0.0000,1802.38,179.65,0.0000,1713.25,159.36,0.0000,1692.24,178.20,0.0000,1432.10,134.00,0.0000,1692.24,261.53,0.0000,1582.82,287.62,0.0000,1753.83,273.12,0.0000,1692.24,272.40,0.0000,1527.03,352.83,0.0000,1432.10,134.00,0.0000,1631.37,331.82,0.0000,1432.10,134.00,0.0000,1584.99,406.45,0.0000,1432.10,134.00,0.0000
177,0,Elm,0.7310,1643.8,241.2,1894.9,513.3,0.9470,1664.25,349.91,0.0000,1691.34,340.34,0.0000,1674.34,326.53,0.0000,1750.84,336.62,0.0000,1772.62,270.75,0.0000,1779.53,323.88,0.0000,1806.09,289.88,0.0000,1632.38,241.00,0.0000,1729.06,401.44,0.0000,1632.38,385.50,0.0000,1679.66,241.00,0.0000,1726.41,463.06,0.0000,1777.94,512.47,0.0000,1654.16,432.78,0.0000,1632.38,439.69,0.0000,1632.38,512.47,0.0000,1632.38,512.47,0.0000
178,0,Elm,0.7311,1434.3,134.0,1802.0,507.3,0.9359,1431.09,134.00,0.0000,1769.85,214.87,0.0000,1431.09,134.00,0.0000,1803.36,179.90,0.0000,1713.02,158.77,0.0000,1693.35,178.44,0.0000,1431.09,134.00,0.0000,1691.89,262.22,0.0000,1591.36,286.99,0.0000,1755.28,279.70,0.0000,1431.09,134.00,0.0000,1570.96,353.28,0.0000,1431.09,134.00,0.0000,1631.43,332.88,0.0000,1431.09,134.00,0.0000,1584.80,406.46,0.0000,1431.09,134.00,0.0000
178,0,Elm,0.7311,1641.8,241.8,1895.6,514.0,0.9415,1667.13,241.00,0.0000,1699.12,241.00,0.0000,1684.72,315.65,0.0000,1763.64,263.93,0.0000,1784.96,258.60,0.0000,1757.24,316.18,0.0000,1820.69,285.79,0.0000,1631.40,241.00,0.0000,1727.91,402.03,0.0000,1631.40,379.10,0.0000,1672.99,285.79,0.0000,1730.04,466.54,0.0000,1777.50,513.47,0.0000,1653.26,433.49,0.0000,1694.85,440.42,0.0000,1631.40,464.95,0.0000,1631.40,513.47,0.0000
179,0,Elm,0.7311,1435.0,133.5,1799.2,506.9,0.9293,1429.63,133.00,0.0000,1769.12,213.14,0.0000,1429.63,133.00,0.0000,1694.08,133.00,0.0000,1712.29,157.77,0.0000,1691.89,177.44,0.0000,1429.63,133.00,0.0000,1691.17,261.22,0.0000,1591.36,286.72,0.0000,1753.09,278.70,0.0000,1694.08,268.50,0.0000,1525.06,352.28,0.0000,1429.63,133.00,0.0000,1629.97,337.71,0.0000,1429.63,133.00,0.0000,1583.35,406.92,0.0000,1429.63,133.00,0.0000
179,0,Elm,0.7310,1641.3,237.7,1894.9,513.5,0.9416,1665.80,348.05,0.0000,1698.68,337.80,0.0000,1683.59,321.09,0.0000,1743.42,326.48,0.0000,1698.68,261.26,0.0000,1791.40,320.02,0.0000,1783.31,286.05,0.0000,1629.14,237.00,0.0000,1727.25,399.80,0.0000,1629.14,367.99,0.0000,1681.97,277.43,0.0000,1728.33,462.33,0.0000,1776.84,512.46,0.0000,1651.24,433.22,0.0000,1713.77,433.76,0.0000,1629.14,512.46,0.0000,1629.14,512.46,0.0000
180,0,Elm,0.7311,1435.0,132.4,1801.0,506.9,0.9332,1429.62,132.00,0.0000,1769.29,207.97,0.0000,1429.62,132.00,0.0000,1802.89,132.00,0.0000,1711.58,156.11,0.0000,1692.59,213.81,0.0000,1429.62,132.00,0.0000,1691.12,264.95,0.0000,1591.78,286.86,0.0000,1726.92,297.82,0.0000,1702.08,266.41,0.0000,1525.31,351.87,0.0000,1429.62,132.00,0.0000,1629.77,337.26,0.0000,1429.62,132.00,0.0000,1583.75,402.27,0.0000,1429.62,132.00,0.0000
180,0,Elm,0.7311,1640.3,241.0,1894.5,513.2,0.9401,1666.66,347.17,0.0000,1690.12,339.71,0.0000,1683.72,323.71,0.0000,1742.91,328.51,0.0000,1749.84,240.00,0.0000,1770.10,333.31,0.0000,1782.90,279.99,0.0000,1630.40,240.00,0.0000,1727.45,401.03,0.0000,1630.40,379.17,0.0000,1682.66,279.99,0.0000,1724.25,465.54,0.0000,1776.50,512.47,0.0000,1652.26,433.02,0.0000,1630.40,433.02,0.0000,1630.40,512.47,0.0000,1630.40,512.47,0.0000
181,0,Elm,0.7311,1435.7,133.0,1802.9,506.4,0.9326,1432.08,132.00,0.0000,1765.90,212.35,0.0000,1432.08,132.00,0.0000,1805.35,132.00,0.0000,1712.58,156.84,0.0000,1694.32,258.37,0.0000,1432.08,132.00,0.0000,1693.59,286.86,0.0000,1592.78,283.94,0.0000,1727.92,283.21,0.0000,1695.05,266.41,0.0000,1527.77,352.60,0.0000,1432.08,132.00,0.0000,1632.23,337.26,0.0000,1432.08,132.00,0.0000,1586.21,400.81,0.0000,1432.08,132.00,0.0000
181,0,Elm,0.7311,1639.1,239.9,1893.8,512.6,0.9424,1665.66,346.17,0.0000,1697.65,338.71,0.0000,1682.72,322.71,0.0000,1742.44,331.24,0.0000,1734.98,257.13,0.0000,1781.90,325.38,0.0000,1797.89,287.52,0.0000,1713.65,399.49,0.0000,1726.45,402.16,0.0000,1629.40,377.63,0.0000,1688.05,239.00,0.0000,1723.25,461.88,0.0000,1775.50,511.47,0.0000,1651.26,433.09,0.0000,1629.40,438.95,0.0000,1629.40,511.47,0.0000,1629.40,511.47,0.0000
182,0,Elm,0.7311,1436.2,134.5,1802.0,505.0,0.9338,1433.10,134.00,0.0000,1770.04,213.71,0.0000,1433.10,134.00,0.0000,1803.38,134.00,0.0000,1713.53,160.09,0.0000,1690.34,177.48,0.0000,1433.10,134.00,0.0000,1693.24,261.53,0.0000,1583.10,287.62,0.0000,1755.55,268.78,0.0000,1693.24,272.40,0.0000,1528.03,352.83,0.0000,1433.10,134.00,0.0000,1632.37,331.82,0.0000,1433.10,134.00,0.0000,1585.99,401.38,0.0000,1433.10,134.00,0.0000
182,0,Elm,0.7311,1641.3,241.3,1893.2,513.3,0.9447,1665.44,350.44,0.0000,1690.41,340.34,0.0000,1673.94,327.06,0.0000,1738.75,336.62,0.0000,1697.84,270.22,0.0000,1770.62,333.97,0.0000,1811.53,294.12,0.0000,1631.44,241.00,0.0000,1731.84,402.50,0.0000,1631.44,384.97,0.0000,1686.16,264.38,0.0000,1713.78,465.72,0.0000,1777.00,512.47,0.0000,1653.22,432.78,0.0000,1631.44,439.69,0.0000,1631.44,512.47,0.0000,1631.44,512.47,0.0000
183,0,Elm,0.7311,1435.4,135.1,1800.2,505.2,0.9332,1432.11,135.00,0.0000,1768.87,215.21,0.0000,1432.11,135.00,0.0000,1694.43,135.00,0.0000,1712.50,159.57,0.0000,1691.54,179.08,0.0000,1432.11,135.00,0.0000,1691.54,262.19,0.0000,1582.42,285.31,0.0000,1753.69,266.52,0.0000,1690.82,273.03,0.0000,1526.78,352.52,0.0000,1432.11,135.00,0.0000,1636.62,332.29,0.0000,1432.11,135.00,0.0000,1584.59,406.00,0.0000,1432.11,135.00,0.0000
183,0,Elm,0.7310,1642.4,241.8,1894.4,513.3,0.9451,1665.38,350.97,0.0000,1691.41,340.88,0.0000,1674.94,327.06,0.0000,1744.53,336.62,0.0000,1698.84,271.81,0.0000,1771.62,337.16,0.0000,1805.62,289.88,0.0000,1632.44,241.00,0.0000,1732.84,401.44,0.0000,1632.44,384.97,0.0000,1687.69,264.91,0.0000,1726.47,465.72,0.0000,1778.00,512.47,0.0000,1654.22,433.84,0.0000,1632.44,439.69,0.0000,1632.44,512.47,0.0000,1632.44,512.47,0.0000
184,0,Elm,0.7311,1435.0,134.4,1801.0,505.7,0.9349,1432.10,134.00,0.0000,1769.04,214.43,0.0000,1432.10,134.00,0.0000,1802.38,179.65,0.0000,1712.53,159.36,0.0000,1690.06,178.20,0.0000,1432.10,134.00,0.0000,1692.24,261.53,0.0000,1582.82,288.34,0.0000,1753.83,272.40,0.0000,1432.10,134.00,0.0000,1527.03,352.11,0.0000,1432.10,134.00,0.0000,1632.09,331.09,0.0000,1432.10,134.00,0.0000,1584.99,405.73,0.0000,1432.10,134.00,0.0000
184,0,Elm,0.7311,1642.6,242.5,1895.0,513.4,0.9466,1664.23,351.04,0.0000,1691.22,340.98,0.0000,1674.29,327.75,0.0000,1744.68,334.10,0.0000,1772.21,272.17,0.0000,1771.15,323.51,0.0000,1805.55,290.17,0.0000,1632.47,242.00,0.0000,1728.80,401.32,0.0000,1632.47,391.79,0.0000,1687.52,242.00,0.0000,1726.16,465.89,0.0000,1777.50,512.47,0.0000,1654.17,433.61,0.0000,1632.47,439.96,0.0000,1632.47,464.83,0.0000,1632.47,512.47,0.0000
185,0,Elm,0.7311,1434.4,134.6,1800.3,505.5,0.9338,1431.10,134.00,0.0000,1768.04,215.88,0.0000,1431.10,134.00,0.0000,1801.38,179.65,0.0000,1710.80,160.09,0.0000,1691.96,178.20,0.0000,1431.10,134.00,0.0000,1691.24,261.53,0.0000,1581.82,297.76,0.0000,1752.83,273.12,0.0000,1431.10,134.00,0.0000,1526.03,352.11,0.0000,1431.10,134.00,0.0000,1635.44,337.62,0.0000,1431.10,134.00,0.0000,1583.99,406.45,0.0000,1431.10,134.00,0.0000
185,0,Elm,0.7311,1642.8,242.7,1894.3,512.8,0.9469,1664.15,350.63,0.0000,1691.04,340.61,0.0000,1674.17,327.43,0.0000,1743.78,335.87,0.0000,1698.43,272.59,0.0000,1770.67,336.92,0.0000,1799.15,289.99,0.0000,1632.51,242.00,0.0000,1728.48,308.97,0.0000,1632.51,391.24,0.0000,1687.35,271.00,0.0000,1729.54,465.07,0.0000,1777.00,511.47,0.0000,1654.13,433.43,0.0000,1632.51,439.23,0.0000,1632.51,511.47,0.0000,1632.51,511.47,0.0000
186,0,Elm,0.7311,1435.2,135.1,1798.3,505.4,0.9337,1432.11,135.00,0.0000,1768.14,215.94,0.0000,1432.11,135.00,0.0000,1801.39,135.00,0.0000,1709.61,161.02,0.0000,1691.54,262.19,0.0000,1432.11,135.00,0.0000,1690.82,262.19,0.0000,1581.70,289.65,0.0000,1752.25,273.75,0.0000,1432.11,135.00,0.0000,1526.78,352.52,0.0000,1432.11,135.00,0.0000,1630.84,332.29,0.0000,1432.11,135.00,0.0000,1584.59,406.72,0.0000,1432.11,135.00,0.0000
186,0,Elm,0.7311,1643.6,242.7,1895.0,512.5,0.9453,1665.15,351.16,0.0000,1692.04,341.14,0.0000,1674.64,327.96,0.0000,1745.30,336.39,0.0000,1699.43,272.59,0.0000,1779.58,334.29,0.0000,1800.15,286.30,0.0000,1716.83,400.20,0.0000,1729.48,286.82,0.0000,1633.51,391.77,0.0000,1680.44,271.53,0.0000,1730.54,472.45,0.0000,1778.00,511.47,0.0000,1655.13,433.43,0.0000,1633.51,439.23,0.0000,1633.51,511.47,0.0000,1633.51,511.47,0.0000
187,0,Elm,0.7311,1435.3,135.1,1797.8,504.6,0.9326,1432.12,135.00,0.0000,1767.24,215.72,0.0000,1432.12,135.00,0.0000,1800.40,135.00,0.0000,1710.31,160.22,0.0000,1690.85,178.96,0.0000,1432.12,135.00,0.0000,1690.85,261.84,0.0000,1581.30,297.88,0.0000,1751.39,273.38,0.0000,1432.12,135.00,0.0000,1526.53,367.07,0.0000,1432.12,135.00,0.0000,1635.36,337.52,0.0000,1432.12,135.00,0.0000,1584.19,405.98,0.0000,1432.12,135.00,0.0000
187,0,Elm,0.7310,1643.4,242.0,1894.5,512.8,0.9454,1665.23,350.56,0.0000,1691.70,346.33,0.0000,1674.76,329.39,0.0000,1745.15,336.27,0.0000,1699.63,271.70,0.0000,1780.09,334.16,0.0000,1800.73,285.46,0.0000,1716.57,399.79,0.0000,1729.80,285.99,0.0000,1633.47,391.32,0.0000,1680.58,272.76,0.0000,1727.16,472.30,0.0000,1778.50,511.47,0.0000,1633.47,433.66,0.0000,1633.47,438.96,0.0000,1633.47,511.47,0.0000,1633.47,511.47,0.0000
