frame_number,monkey_ID,monkey_name,monkey_id_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
143,0,Elm,0.6447,817.0,48.3,1049.8,415.2,0.9359,1006.67,113.23,0.0000,954.34,87.42,0.0000,1003.80,108.21,0.0000,748.62,48.00,0.0000,748.62,48.00,0.0000,748.62,48.00,0.0000,975.13,140.47,0.0000,860.44,210.71,0.0000,748.62,48.00,0.0000,1023.15,179.17,0.0000,1027.46,195.66,0.0000,856.14,306.05,0.0000,942.87,342.60,0.0000,842.52,263.76,0.0000,748.62,48.00,0.0000,920.65,339.74,0.0000,748.62,48.00,0.0000
143,1,Jok,0.6452,1008.4,163.4,1084.9,345.6,0.9539,954.68,163.00,0.0000,954.68,163.00,0.0000,954.68,163.00,0.0000,1048.17,177.93,0.0000,954.68,163.00,0.0000,1039.28,239.07,0.0000,1019.38,215.96,0.0000,1010.84,278.53,0.0000,1001.60,278.17,0.0000,1011.20,344.64,0.0000,1004.80,344.64,0.0000,1051.72,283.50,0.0000,1070.56,277.11,0.0000,1029.68,311.59,0.0000,1010.49,293.10,0.0000,954.68,344.64,0.0000,1001.60,344.64,0.0000
144,0,Elm,0.7094,819.3,48.8,1049.3,414.6,0.9372,1007.00,113.05,0.0000,942.67,88.03,0.0000,1004.14,108.05,0.0000,750.38,48.00,0.0000,750.38,48.00,0.0000,750.38,48.00,0.0000,976.27,140.21,0.0000,862.61,209.55,0.0000,750.38,48.00,0.0000,1023.45,174.53,0.0000,1028.45,190.97,0.0000,852.60,305.34,0.0000,943.38,341.80,0.0000,844.02,263.17,0.0000,750.38,48.00,0.0000,921.94,338.94,0.0000,750.38,48.00,0.0000
144,1,Jok,0.6526,1008.1,164.0,1085.1,345.2,0.9537,955.68,164.00,0.0000,1058.20,235.41,0.0000,955.68,164.00,0.0000,1043.35,176.37,0.0000,955.68,164.00,0.0000,1039.82,239.30,0.0000,1020.02,216.32,0.0000,1015.07,273.24,0.0000,1011.18,278.54,0.0000,1021.08,344.65,0.0000,1005.17,344.65,0.0000,1052.54,283.84,0.0000,1136.33,272.88,0.0000,1034.51,293.39,0.0000,1011.54,293.74,0.0000,1017.90,344.65,0.0000,1002.70,344.65,0.0000
145,0,Elm,0.6431,815.6,47.3,1049.4,415.8,0.9346,1006.19,112.41,0.0000,953.72,87.25,0.0000,1004.75,107.38,0.0000,747.44,47.00,0.0000,747.44,47.00,0.0000,747.44,47.00,0.0000,975.28,141.16,0.0000,860.28,210.16,0.0000,747.44,47.00,0.0000,1022.00,178.53,0.0000,1027.75,195.06,0.0000,855.97,306.47,0.0000,942.22,346.72,0.0000,841.59,263.34,0.0000,747.44,47.00,0.0000,984.62,339.53,0.0000,747.44,47.00,0.0000
145,1,Jok,0.6494,1008.2,162.9,1085.1,345.3,0.9528,955.10,162.00,0.0000,955.10,162.00,0.0000,955.10,162.00,0.0000,1067.69,181.30,0.0000,955.10,162.00,0.0000,1048.39,243.85,0.0000,1020.87,216.69,0.0000,1011.57,278.16,0.0000,1002.28,278.16,0.0000,1021.22,344.64,0.0000,1003.00,344.64,0.0000,1052.68,283.17,0.0000,1065.19,276.73,0.0000,1030.16,307.83,0.0000,1011.22,292.82,0.0000,955.10,344.64,0.0000,1002.28,344.64,0.0000
146,0,Elm,0.6763,813.7,51.0,1049.8,415.9,0.9394,1013.32,114.87,0.0000,953.44,89.92,0.0000,1004.77,109.88,0.0000,748.84,50.00,0.0000,748.84,50.00,0.0000,748.84,50.00,0.0000,979.10,141.25,0.0000,861.48,200.42,0.0000,748.84,50.00,0.0000,1022.59,183.31,0.0000,1027.58,197.57,0.0000,850.78,306.64,0.0000,942.03,347.28,0.0000,842.23,253.89,0.0000,748.84,50.00,0.0000,919.93,340.15,0.0000,748.84,50.00,0.0000
146,1,Jok,0.6550,1009.3,158.7,1083.7,345.3,0.9535,952.75,158.00,0.0000,1059.40,232.51,0.0000,952.75,158.00,0.0000,1058.31,173.34,0.0000,952.75,158.00,0.0000,1048.08,235.79,0.0000,952.75,158.00,0.0000,1014.11,270.86,0.0000,1005.35,276.70,0.0000,1010.46,344.63,0.0000,1001.33,344.63,0.0000,1059.04,280.72,0.0000,1065.61,275.24,0.0000,1029.82,291.68,0.0000,1016.30,291.68,0.0000,1013.75,344.63,0.0000,1001.33,344.63,0.0000
147,0,Elm,0.6447,813.1,51.7,1049.1,416.1,0.9350,1012.61,115.87,0.0000,954.15,90.21,0.0000,1005.48,110.88,0.0000,748.84,51.00,0.0000,748.84,51.00,0.0000,748.84,51.00,0.0000,979.10,141.54,0.0000,862.19,200.71,0.0000,748.84,51.00,0.0000,1021.88,192.87,0.0000,1026.15,193.58,0.0000,856.49,307.64,0.0000,942.03,344.00,0.0000,842.23,254.17,0.0000,748.84,51.00,0.0000,920.65,326.89,0.0000,748.84,51.00,0.0000
147,1,Jok,0.6538,1008.2,162.4,1083.5,344.6,0.9543,954.68,162.00,0.0000,1057.77,233.80,0.0000,954.68,162.00,0.0000,1034.30,176.57,0.0000,954.68,162.00,0.0000,1043.90,243.40,0.0000,954.68,162.00,0.0000,1014.40,271.48,0.0000,954.68,277.53,0.0000,1010.84,343.64,0.0000,1001.96,343.64,0.0000,1051.72,282.50,0.0000,1064.16,271.48,0.0000,1029.33,292.10,0.0000,1013.33,292.46,0.0000,1012.27,343.64,0.0000,1001.96,343.64,0.0000
148,1,Jok,0.6457,1008.6,163.5,1083.4,345.0,0.9547,954.97,163.00,0.0000,954.97,163.00,0.0000,954.97,163.00,0.0000,1034.16,175.37,0.0000,954.97,163.00,0.0000,1039.11,238.65,0.0000,954.97,163.00,0.0000,1010.83,272.24,0.0000,954.97,277.89,0.0000,1010.83,343.65,0.0000,1001.99,343.65,0.0000,1051.84,282.84,0.0000,1135.62,276.83,0.0000,1029.21,292.39,0.0000,1010.83,292.03,0.0000,954.97,343.65,0.0000,1001.99,343.65,0.0000
148,0,Elm,0.6510,815.2,53.4,1049.0,416.7,0.9334,1020.61,117.52,0.0000,953.96,91.99,0.0000,1011.39,112.55,0.0000,749.77,53.00,0.0000,749.77,53.00,0.0000,749.77,53.00,0.0000,980.19,145.17,0.0000,861.08,201.18,0.0000,749.77,53.00,0.0000,1021.31,185.58,0.0000,1026.28,195.51,0.0000,851.16,307.53,0.0000,941.20,344.39,0.0000,842.65,255.77,0.0000,749.77,53.00,0.0000,920.64,327.38,0.0000,749.77,53.00,0.0000
149,1,Jok,0.6570,1008.8,163.1,1084.1,345.0,0.9543,955.68,163.00,0.0000,955.68,163.00,0.0000,955.68,163.00,0.0000,1069.16,182.09,0.0000,955.68,163.00,0.0000,1047.95,243.96,0.0000,955.68,163.00,0.0000,1014.01,277.54,0.0000,1006.59,277.89,0.0000,1021.43,343.65,0.0000,1002.70,343.65,0.0000,1052.54,282.13,0.0000,1064.92,271.88,0.0000,1029.92,307.23,0.0000,1011.18,292.39,0.0000,955.68,343.65,0.0000,995.27,343.65,0.0000
149,0,Elm,0.6961,815.2,58.5,1048.4,416.5,0.9307,1019.17,121.63,0.0000,953.45,90.86,0.0000,1010.78,116.73,0.0000,752.07,58.00,0.0000,752.07,58.00,0.0000,752.07,58.00,0.0000,980.71,146.80,0.0000,863.25,202.74,0.0000,752.07,58.00,0.0000,1019.87,185.96,0.0000,1024.77,197.84,0.0000,857.65,309.02,0.0000,941.56,345.38,0.0000,844.37,257.98,0.0000,752.07,58.00,0.0000,983.51,328.60,0.0000,752.07,58.00,0.0000
150,0,Elm,0.6980,815.1,58.6,1048.8,417.4,0.9319,1020.44,121.81,0.0000,953.83,88.15,0.0000,1011.33,116.90,0.0000,751.89,58.00,0.0000,751.89,58.00,0.0000,751.89,58.00,0.0000,981.18,147.05,0.0000,874.60,203.84,0.0000,751.89,58.00,0.0000,1021.14,185.61,0.0000,1025.35,198.23,0.0000,857.07,310.42,0.0000,941.21,346.18,0.0000,843.75,259.94,0.0000,751.89,58.00,0.0000,983.98,329.35,0.0000,751.89,58.00,0.0000
150,1,Jok,0.6553,1008.9,163.0,1084.0,345.2,0.9538,954.68,163.00,0.0000,954.68,163.00,0.0000,954.68,163.00,0.0000,1073.05,177.93,0.0000,954.68,163.00,0.0000,1047.46,246.54,0.0000,954.68,163.00,0.0000,1013.33,278.53,0.0000,1001.25,278.53,0.0000,1010.84,344.64,0.0000,1001.96,344.64,0.0000,1039.99,311.59,0.0000,1028.26,277.46,0.0000,1033.59,293.10,0.0000,1010.49,293.10,0.0000,954.68,344.64,0.0000,994.85,344.64,0.0000
151,1,Jok,0.6502,1008.6,163.3,1084.6,345.0,0.9542,954.68,163.00,0.0000,954.68,163.00,0.0000,954.68,163.00,0.0000,1048.17,177.93,0.0000,954.68,163.00,0.0000,1043.90,246.89,0.0000,954.68,163.00,0.0000,1013.69,272.84,0.0000,954.68,278.17,0.0000,1028.62,344.64,0.0000,1002.31,344.64,0.0000,1039.99,283.50,0.0000,1028.62,277.46,0.0000,1029.33,293.10,0.0000,1010.84,293.10,0.0000,1017.24,344.64,0.0000,994.49,344.64,0.0000
151,0,Elm,0.6972,814.4,57.4,1049.5,416.9,0.9314,1020.14,120.81,0.0000,953.53,87.15,0.0000,1011.73,115.90,0.0000,752.30,57.00,0.0000,752.30,57.00,0.0000,752.30,57.00,0.0000,979.48,147.45,0.0000,863.78,202.84,0.0000,752.30,57.00,0.0000,1021.55,188.12,0.0000,1025.75,201.44,0.0000,858.17,309.42,0.0000,941.61,345.18,0.0000,968.96,268.05,0.0000,752.30,57.00,0.0000,943.72,342.38,0.0000,752.30,57.00,0.0000
152,0,Elm,0.7123,814.3,58.8,1048.5,416.3,0.9306,1020.27,121.63,0.0000,953.84,88.77,0.0000,1011.18,116.73,0.0000,752.47,58.00,0.0000,752.47,58.00,0.0000,752.47,58.00,0.0000,981.11,147.50,0.0000,862.95,203.44,0.0000,752.47,58.00,0.0000,1025.16,188.75,0.0000,1025.16,198.54,0.0000,858.05,309.72,0.0000,941.96,349.57,0.0000,844.07,268.46,0.0000,752.47,58.00,0.0000,983.91,342.58,0.0000,752.47,58.00,0.0000
152,1,Jok,0.6487,1008.8,163.0,1084.3,344.9,0.9541,955.68,163.00,0.0000,955.68,163.00,0.0000,955.68,163.00,0.0000,1069.16,182.44,0.0000,955.68,163.00,0.0000,1047.95,243.96,0.0000,955.68,163.00,0.0000,1014.01,277.54,0.0000,1011.18,277.89,0.0000,1029.21,343.65,0.0000,1006.59,343.65,0.0000,1052.19,282.84,0.0000,1064.56,271.88,0.0000,1034.16,299.46,0.0000,1011.54,292.74,0.0000,1017.90,343.65,0.0000,995.27,343.65,0.0000
153,0,Elm,0.6996,815.7,60.9,1051.4,417.8,0.9293,1022.09,123.45,0.0000,955.85,89.98,0.0000,1013.02,118.57,0.0000,755.04,60.00,0.0000,755.04,60.00,0.0000,755.04,60.00,0.0000,983.04,145.07,0.0000,876.36,199.45,0.0000,755.04,60.00,0.0000,1026.97,182.72,0.0000,755.04,60.00,0.0000,854.74,311.02,0.0000,943.30,345.88,0.0000,947.48,269.88,0.0000,755.04,60.00,0.0000,945.39,343.79,0.0000,755.04,60.00,0.0000
153,1,Jok,0.6538,1010.7,159.2,1084.4,345.3,0.9530,954.05,159.00,0.0000,1058.32,232.38,0.0000,954.05,159.00,0.0000,1035.43,174.62,0.0000,954.05,159.00,0.0000,1045.24,242.19,0.0000,954.05,159.00,0.0000,1013.63,277.07,0.0000,996.20,277.07,0.0000,1021.62,344.64,0.0000,1002.37,344.64,0.0000,1041.24,282.15,0.0000,1139.69,270.89,0.0000,1035.07,292.32,0.0000,1011.45,291.96,0.0000,954.05,344.64,0.0000,1002.37,344.64,0.0000
154,0,Elm,0.6886,818.5,62.8,1047.0,417.8,0.9257,1019.77,138.27,0.0000,954.59,87.65,0.0000,1017.69,120.24,0.0000,754.21,62.00,0.0000,754.21,62.00,0.0000,754.21,62.00,0.0000,980.94,145.90,0.0000,863.76,205.53,0.0000,754.21,62.00,0.0000,1024.62,188.88,0.0000,1024.62,200.67,0.0000,853.36,310.92,0.0000,941.42,346.97,0.0000,854.05,260.99,0.0000,754.21,62.00,0.0000,983.02,330.33,0.0000,754.21,62.00,0.0000
154,1,Jok,0.6555,1009.6,161.2,1084.0,345.1,0.9540,953.66,161.00,0.0000,953.66,161.00,0.0000,953.66,161.00,0.0000,1057.52,180.77,0.0000,953.66,161.00,0.0000,1047.45,243.30,0.0000,953.66,161.00,0.0000,1012.59,277.80,0.0000,1000.73,277.80,0.0000,1020.50,344.64,0.0000,1001.45,344.64,0.0000,1051.77,276.72,0.0000,1064.34,271.69,0.0000,1033.80,292.53,0.0000,1012.95,292.53,0.0000,1016.91,344.64,0.0000,993.55,344.64,0.0000
155,0,Elm,0.6968,818.1,58.6,1048.1,420.2,0.9241,1022.33,128.70,0.0000,955.16,91.23,0.0000,1020.92,117.39,0.0000,751.54,58.00,0.0000,751.54,58.00,0.0000,751.54,58.00,0.0000,982.74,147.79,0.0000,874.56,204.36,0.0000,751.54,58.00,0.0000,1027.28,190.21,0.0000,1027.28,199.41,0.0000,852.64,311.82,0.0000,942.44,347.88,0.0000,844.16,270.82,0.0000,751.54,58.00,0.0000,944.56,331.62,0.0000,751.54,58.00,0.0000
155,1,Jok,0.6492,1009.5,161.5,1083.7,345.3,0.9543,953.66,161.00,0.0000,953.66,161.00,0.0000,953.66,161.00,0.0000,1057.52,180.77,0.0000,953.66,161.00,0.0000,1047.45,243.30,0.0000,953.66,161.00,0.0000,1013.67,271.69,0.0000,1000.73,277.80,0.0000,1020.50,344.64,0.0000,1005.41,344.64,0.0000,1051.77,282.11,0.0000,1064.34,272.05,0.0000,1033.44,299.72,0.0000,1013.67,292.53,0.0000,1016.91,344.64,0.0000,1001.45,344.64,0.0000
156,0,Elm,0.7142,818.7,57.2,1049.1,419.8,0.9269,1023.75,127.70,0.0000,956.58,90.23,0.0000,1022.33,121.34,0.0000,752.95,57.00,0.0000,752.95,57.00,0.0000,752.95,57.00,0.0000,984.15,148.21,0.0000,877.39,204.06,0.0000,752.95,57.00,0.0000,1028.70,198.41,0.0000,1028.70,198.41,0.0000,854.06,310.82,0.0000,943.14,346.88,0.0000,846.28,269.82,0.0000,752.95,57.00,0.0000,986.27,335.57,0.0000,752.95,57.00,0.0000
156,1,Jok,0.6505,1009.4,161.9,1084.2,345.2,0.9549,954.38,161.00,0.0000,1058.23,233.95,0.0000,954.38,161.00,0.0000,1058.23,180.77,0.0000,954.38,161.00,0.0000,1048.17,243.30,0.0000,954.38,161.00,0.0000,954.38,271.69,0.0000,954.38,277.80,0.0000,1021.22,344.64,0.0000,1005.41,344.64,0.0000,1040.62,282.47,0.0000,1065.06,271.69,0.0000,1029.84,310.14,0.0000,1010.80,299.72,0.0000,954.38,344.64,0.0000,1002.17,344.64,0.0000
157,0,Elm,0.6718,818.3,61.9,1047.6,419.1,0.9270,1021.47,147.70,0.0000,955.05,99.46,0.0000,1020.77,124.63,0.0000,753.67,61.00,0.0000,753.67,61.00,0.0000,753.67,61.00,0.0000,982.32,146.30,0.0000,881.63,206.44,0.0000,753.67,61.00,0.0000,1026.37,188.26,0.0000,1026.37,200.84,0.0000,859.25,312.72,0.0000,942.46,347.68,0.0000,854.36,271.46,0.0000,753.67,61.00,0.0000,944.56,331.60,0.0000,753.67,61.00,0.0000
157,1,Jok,0.6545,1009.7,162.3,1084.3,345.2,0.9547,954.67,162.00,0.0000,954.67,162.00,0.0000,954.67,162.00,0.0000,1069.05,181.30,0.0000,954.67,162.00,0.0000,1047.96,243.85,0.0000,954.67,162.00,0.0000,1013.65,277.80,0.0000,1010.79,278.16,0.0000,1021.51,344.64,0.0000,1002.21,344.64,0.0000,1052.61,277.09,0.0000,1065.12,272.09,0.0000,1029.73,307.83,0.0000,1011.14,292.82,0.0000,1017.58,344.64,0.0000,1002.21,344.64,0.0000
158,0,Elm,0.7176,822.5,61.4,1047.6,419.4,0.9289,1023.38,138.61,0.0000,956.25,99.46,0.0000,1021.98,119.73,0.0000,754.88,61.00,0.0000,754.88,61.00,0.0000,754.88,61.00,0.0000,983.52,149.80,0.0000,883.53,206.44,0.0000,754.88,61.00,0.0000,1027.57,184.76,0.0000,1027.57,200.84,0.0000,860.46,312.72,0.0000,943.66,346.98,0.0000,970.93,271.46,0.0000,754.88,61.00,0.0000,945.76,331.60,0.0000,754.88,61.00,0.0000
158,1,Jok,0.6505,1009.9,162.1,1083.9,345.2,0.9545,954.67,162.00,0.0000,954.67,162.00,0.0000,954.67,162.00,0.0000,1035.09,177.01,0.0000,954.67,162.00,0.0000,1039.74,238.49,0.0000,954.67,162.00,0.0000,1010.79,277.80,0.0000,1001.49,278.16,0.0000,1011.14,344.64,0.0000,1002.21,344.64,0.0000,1052.25,282.45,0.0000,1028.66,277.09,0.0000,1029.73,299.96,0.0000,1011.14,292.82,0.0000,1012.57,344.64,0.0000,994.70,344.64,0.0000
159,0,Elm,0.7220,823.6,63.4,1047.4,419.2,0.9252,1024.64,149.22,0.0000,957.89,101.24,0.0000,1023.95,126.27,0.0000,757.64,63.00,0.0000,757.64,63.00,0.0000,757.64,63.00,0.0000,985.01,147.83,0.0000,884.88,207.62,0.0000,757.64,63.00,0.0000,1028.81,185.38,0.0000,757.64,63.00,0.0000,857.07,312.62,0.0000,944.68,348.08,0.0000,973.19,272.29,0.0000,757.64,63.00,0.0000,947.46,332.09,0.0000,757.64,63.00,0.0000
159,1,Jok,0.6487,1010.3,162.1,1084.1,345.3,0.9549,955.67,162.00,0.0000,1058.97,234.56,0.0000,955.67,162.00,0.0000,1037.16,181.66,0.0000,955.67,162.00,0.0000,1035.38,245.99,0.0000,955.67,162.00,0.0000,1014.29,277.80,0.0000,1002.49,277.80,0.0000,1022.87,344.64,0.0000,1003.21,344.64,0.0000,1041.45,283.17,0.0000,955.67,277.45,0.0000,1031.09,292.82,0.0000,1011.79,292.82,0.0000,955.67,344.64,0.0000,996.06,344.64,0.0000
160,0,Elm,0.7181,822.2,63.8,1048.8,418.6,0.9267,1023.07,148.98,0.0000,956.51,93.51,0.0000,1021.69,121.24,0.0000,756.82,63.00,0.0000,756.82,63.00,0.0000,756.82,63.00,0.0000,983.55,147.59,0.0000,883.71,206.53,0.0000,756.82,63.00,0.0000,1027.23,185.03,0.0000,756.82,63.00,0.0000,855.97,311.92,0.0000,944.03,347.97,0.0000,848.35,271.70,0.0000,756.82,63.00,0.0000,946.11,331.33,0.0000,756.82,63.00,0.0000
160,1,Jok,0.6480,1010.6,162.4,1084.1,345.2,0.9549,955.67,162.00,0.0000,1058.97,234.91,0.0000,955.67,162.00,0.0000,1070.05,181.66,0.0000,955.67,162.00,0.0000,1040.74,243.85,0.0000,955.67,162.00,0.0000,1011.79,278.16,0.0000,1002.49,278.16,0.0000,1022.15,344.64,0.0000,1003.21,344.64,0.0000,1041.10,283.17,0.0000,1030.02,272.09,0.0000,1031.09,299.96,0.0000,1011.79,292.82,0.0000,955.67,344.64,0.0000,995.70,344.64,0.0000
161,0,Elm,0.7200,822.1,64.4,1048.0,418.9,0.9259,1022.51,149.73,0.0000,956.13,94.42,0.0000,1021.12,122.08,0.0000,757.01,64.00,0.0000,757.01,64.00,0.0000,757.01,64.00,0.0000,983.79,148.35,0.0000,883.54,207.12,0.0000,757.01,64.00,0.0000,1026.66,185.69,0.0000,757.01,64.00,0.0000,855.88,312.21,0.0000,943.69,347.48,0.0000,988.63,272.11,0.0000,757.01,64.00,0.0000,945.76,331.57,0.0000,757.01,64.00,0.0000
161,1,Jok,0.6435,1009.9,162.7,1084.1,344.9,0.9546,955.68,162.00,0.0000,955.68,162.00,0.0000,955.68,162.00,0.0000,1068.01,183.68,0.0000,955.68,162.00,0.0000,1048.46,238.07,0.0000,955.68,162.00,0.0000,1011.49,277.53,0.0000,1006.51,277.53,0.0000,1022.15,343.64,0.0000,1002.96,343.64,0.0000,1052.72,281.79,0.0000,1065.16,276.46,0.0000,1030.33,309.52,0.0000,1011.49,299.21,0.0000,1015.04,343.64,0.0000,1002.96,343.64,0.0000
162,0,Elm,0.7201,821.7,62.6,1048.0,419.7,0.9259,1022.51,148.46,0.0000,956.27,91.98,0.0000,1021.81,120.57,0.0000,755.46,62.00,0.0000,755.46,62.00,0.0000,755.46,62.00,0.0000,984.16,147.07,0.0000,883.75,206.33,0.0000,755.46,62.00,0.0000,1027.39,185.42,0.0000,755.46,62.00,0.0000,855.17,312.32,0.0000,943.72,347.88,0.0000,846.80,262.12,0.0000,755.46,62.00,0.0000,945.81,331.14,0.0000,755.46,62.00,0.0000
162,1,Jok,0.6402,1010.3,162.7,1083.6,344.8,0.9547,955.26,162.00,0.0000,955.26,162.00,0.0000,955.26,162.00,0.0000,1069.01,181.91,0.0000,955.26,162.00,0.0000,1048.04,238.07,0.0000,955.26,162.00,0.0000,955.26,277.53,0.0000,1001.82,277.17,0.0000,1021.38,343.64,0.0000,1002.54,343.64,0.0000,1040.57,276.46,0.0000,1064.74,271.48,0.0000,1029.91,310.59,0.0000,1011.07,292.10,0.0000,955.26,343.64,0.0000,1002.18,343.64,0.0000
163,0,Elm,0.7239,821.6,64.2,1048.1,419.5,0.9242,1022.77,149.98,0.0000,956.90,93.81,0.0000,1022.07,122.24,0.0000,757.21,64.00,0.0000,757.21,64.00,0.0000,757.21,64.00,0.0000,984.63,148.59,0.0000,884.79,207.53,0.0000,757.21,64.00,0.0000,1027.62,186.72,0.0000,757.21,64.00,0.0000,856.36,312.92,0.0000,943.72,347.58,0.0000,857.05,272.70,0.0000,757.21,64.00,0.0000,946.50,332.33,0.0000,757.21,64.00,0.0000
163,1,Jok,0.6463,1009.9,162.7,1084.0,344.9,0.9553,954.97,162.00,0.0000,954.97,162.00,0.0000,954.97,162.00,0.0000,1048.46,183.33,0.0000,954.97,162.00,0.0000,1039.57,237.71,0.0000,954.97,162.00,0.0000,1010.78,277.17,0.0000,1005.80,277.53,0.0000,1021.09,343.64,0.0000,1004.73,343.64,0.0000,1052.37,276.11,0.0000,1064.81,276.46,0.0000,1029.62,307.03,0.0000,1013.62,292.10,0.0000,1012.91,343.64,0.0000,1002.25,343.64,0.0000
164,0,Elm,0.7206,821.2,63.5,1047.9,419.7,0.9269,1022.64,149.22,0.0000,955.89,101.24,0.0000,1021.95,126.27,0.0000,755.64,63.00,0.0000,755.64,63.00,0.0000,755.64,63.00,0.0000,983.70,147.83,0.0000,882.88,207.62,0.0000,755.64,63.00,0.0000,1026.81,186.07,0.0000,755.64,63.00,0.0000,855.07,312.62,0.0000,943.38,348.08,0.0000,971.19,272.29,0.0000,755.64,63.00,0.0000,945.46,332.09,0.0000,755.64,63.00,0.0000
164,1,Jok,0.6563,1010.0,163.0,1084.1,345.0,0.9549,955.97,163.00,0.0000,955.97,163.00,0.0000,955.97,163.00,0.0000,1069.72,182.55,0.0000,955.97,163.00,0.0000,1048.75,244.40,0.0000,955.97,163.00,0.0000,1011.78,278.53,0.0000,1006.80,278.53,0.0000,1018.89,344.64,0.0000,1006.09,344.64,0.0000,1053.01,283.50,0.0000,1065.45,277.11,0.0000,1030.62,308.03,0.0000,1011.78,293.10,0.0000,1015.33,344.64,0.0000,996.14,344.64,0.0000
165,0,Elm,0.7252,824.5,64.5,1047.1,421.8,0.9217,1024.12,150.46,0.0000,957.88,93.98,0.0000,1022.72,122.57,0.0000,757.06,64.00,0.0000,757.06,64.00,0.0000,757.06,64.00,0.0000,985.07,148.37,0.0000,885.36,203.45,0.0000,757.06,64.00,0.0000,1029.00,186.72,0.0000,757.06,64.00,0.0000,856.07,302.46,0.0000,943.93,348.48,0.0000,972.52,266.90,0.0000,757.06,64.00,0.0000,987.16,333.84,0.0000,757.06,64.00,0.0000
165,1,Jok,0.6515,1010.0,162.7,1083.9,345.1,0.9553,954.67,162.00,0.0000,954.67,162.00,0.0000,954.67,162.00,0.0000,1057.97,183.45,0.0000,954.67,162.00,0.0000,1039.74,243.85,0.0000,954.67,162.00,0.0000,1010.79,278.16,0.0000,996.13,278.16,0.0000,1017.58,344.64,0.0000,1004.71,344.64,0.0000,1040.45,272.80,0.0000,1026.87,272.09,0.0000,954.67,299.61,0.0000,1010.79,292.82,0.0000,954.67,344.64,0.0000,994.35,344.64,0.0000
166,0,Elm,0.7204,824.4,63.8,1047.1,421.6,0.9196,1024.68,149.70,0.0000,958.25,101.46,0.0000,1023.98,126.63,0.0000,756.88,63.00,0.0000,756.88,63.00,0.0000,756.88,63.00,0.0000,986.22,148.30,0.0000,884.83,207.74,0.0000,756.88,63.00,0.0000,1029.57,186.76,0.0000,756.88,63.00,0.0000,856.86,314.02,0.0000,944.27,348.28,0.0000,972.93,273.46,0.0000,756.88,63.00,0.0000,947.76,341.99,0.0000,756.88,63.00,0.0000
166,1,Jok,0.6521,1009.8,163.0,1084.3,345.4,0.9553,954.67,162.00,0.0000,1057.97,235.27,0.0000,954.67,162.00,0.0000,1036.52,183.09,0.0000,954.67,162.00,0.0000,1034.38,238.49,0.0000,954.67,162.00,0.0000,1013.65,278.16,0.0000,1001.49,278.16,0.0000,1020.79,344.64,0.0000,1005.07,344.64,0.0000,1040.45,282.45,0.0000,1029.02,272.09,0.0000,1030.09,299.96,0.0000,1010.79,292.82,0.0000,954.67,344.64,0.0000,1001.85,344.64,0.0000
167,0,Elm,0.7119,823.3,62.6,1046.5,422.4,0.9236,1023.39,132.31,0.0000,956.59,92.23,0.0000,1022.69,121.06,0.0000,754.09,62.00,0.0000,754.09,62.00,0.0000,754.09,62.00,0.0000,984.02,147.78,0.0000,883.47,208.25,0.0000,754.09,62.00,0.0000,1028.31,186.45,0.0000,754.09,62.00,0.0000,854.64,302.47,0.0000,943.23,348.88,0.0000,855.34,273.64,0.0000,754.09,62.00,0.0000,946.05,334.11,0.0000,754.09,62.00,0.0000
167,1,Jok,0.6547,1010.0,163.0,1083.9,345.3,0.9556,954.97,163.00,0.0000,954.97,163.00,0.0000,954.97,163.00,0.0000,1057.34,182.91,0.0000,954.97,163.00,0.0000,1039.57,239.07,0.0000,954.97,163.00,0.0000,1011.13,278.53,0.0000,954.97,278.53,0.0000,1021.09,344.64,0.0000,1006.16,344.64,0.0000,1052.37,277.46,0.0000,1064.45,272.48,0.0000,1029.62,308.03,0.0000,1011.13,293.10,0.0000,1012.55,344.64,0.0000,1002.25,344.64,0.0000
168,0,Elm,0.7169,820.1,64.6,1047.2,421.7,0.9212,1021.51,150.46,0.0000,955.97,89.80,0.0000,1019.42,121.87,0.0000,754.46,64.00,0.0000,754.46,64.00,0.0000,754.46,64.00,0.0000,983.16,148.37,0.0000,882.06,208.33,0.0000,754.46,64.00,0.0000,1026.39,186.72,0.0000,754.46,64.00,0.0000,854.17,302.46,0.0000,942.02,347.79,0.0000,988.04,264.81,0.0000,754.46,64.00,0.0000,944.81,333.84,0.0000,754.46,64.00,0.0000
